TowNum|Tow_Firm|Tow_Firm_Address|Tow_Firm_Phone|Vehicle_State|Vehicle_Plate|Vehicle_Year|Make|Model|Color|Tow_From_Address|Date|Time|geom
324313|||860-246-6871|||1999|VOLVO|V70GLS|GOLD|2335 MAIN ST|7092016|1829|(41.7864358712772, -72.6742012114312)
324310|||860-246-6871|CT|7AFRE5|2011|TOYOTA|CAMRY|BLACK|754 GARDEN ST|7092016|1810|(41.7918434667798, -72.6806668548311)
324309|||860-246-6871|CT|AD59627|2009|TOYOTA|COROLLA|GRAY|80 HANMER ST|7092016|1751|(41.7328323666602, -72.6738524366267)
324311|||860-246-6871|CT|346YGK|1998|DODGE|NEON|GRAY|100 MAIN ST|7092016|1820|(41.7567807334078, -72.6753129367774)
324312|||860-246-6871|||1998|FORD|EXPLORER|WHITE|2335 MAIN ST|7092016|1821|(41.7864358712772, -72.6742012114312)
324184|||860-233-7079|CT|0APLW9|2008|TOYOTA|YARIS|GRAY|224 FARMINGTON AV|7072016|331|(41.7677850069755, -72.6954931933294)
324178|||860-246-6871|CT|779ZGD|2003|MITSUBISHI|GALLANT|WHITE|101 VAN BLOCK AV|7072016|110|(41.7558422102729, -72.6679268158828)
324188|||860-233-7079|CT|390ZNH|2013|KIA|SOUL|WHITE|224 FARMINGTON AV|7072016|352|(41.7677850069755, -72.6954931933294)
324185|||860-233-7079|NY|HDL1251|2005|HONDA|CIVIC|GREEN|224 FARMINGTON AV|7072016|337|(41.7677850069755, -72.6954931933294)
324181|A & N AUTO|1516,PARK ST,HARTFORD,CT,06106|860-233-7079|CT|AB66002|2007|CADIL|SRX|GLD|HUMPHREY ST & OLIVER ST|7072016|306|(41.735882225887, -72.6979882629691)
324187|||860-233-7079|MA|6474PP|1996|TOYOTA|COROLLA|TAN|224 FARMINGTON AV|7072016|344|(41.7677850069755, -72.6954931933294)
324176|WHITEY'S FRAME SHOP|305 WEST SERVICE RD. HARTFORD, CT 06120|860-246-6871|CT|5ASNE2|2002|NISSAN|MAXIMA|GRAY|125 HARBISON AV|7072016|49|(41.7517555041313, -72.6996342964192)
324179|||860-246-6871|CT|635ZWY|2007|HONDA|ODYSSEY|GRAY|158 STONINGTON ST|7072016|211|(41.7545861811613, -72.6675462699695)
324175|||860-296-1518|CT|5D11398|1999|NISSAN|ALTIMA|TAN|6 GROTON ST|7072016|33|(41.75616832973, -72.6733798396941)
324182|||860-233-7079|CT|195LDG|2005|HONDA|PILOT|BLACK|538 BROAD ST|7072016|325|(41.7620795464664, -72.6866503917711)
324180|||860-246-6871|CT|5AUNE8|2000|TOYOTA|CAMERY|TAN|53 MARTIN ST|7072016|238|(41.7873322667209, -72.6808622157848)
324186|||860-233-7079|CT|8AMGS1|1997|PONTIAC|GRAND AM|WHITE|224 FARMINGTON AV|7072016|340|(41.7677850069755, -72.6954931933294)
324174|RENO'S AUTO BODY|525 FRANKLIN AV. HARTFORD, CT 06114|860-296-1518|CT|AA46953|2003|ACURA|3.2 TL|GRY|BROAD ST & CAPITOL AV|7062016|2302|(41.763662819314, -72.6866612259551)
324177|||860-246-6871|VA|VJT9481|2014|FORD|MUSTANG|BLACK|650 PROSPECT AV|7072016|103|(41.7672677901141, -72.715988575705)
324183|||860-233-7079|MN|324RCT|2011|HYUNDAI|SONATA|GRAY|224 FARMINGTON AV|7072016|328|(41.7677850069755, -72.6954931933294)
324189|||860-233-7079|CT|AD45729|1996|PONTIAC|MONTI CARL|TAN|224 FARMINGTON AV|7072016|355|(41.7677850069755, -72.6954931933294)
324219|BENTON AUTO BODY|155 FRANKLIN AV. HARTFORD, CT 06114|860-246-7771|||2012|TOMOS|SPRINT 350|RED|BROAD ST & VERNON ST|7072016|2221|(41.7512563823925, -72.6871308196048)
324202|FRIENDLY AUTO BODY & TOWING|99 MEADOW ST.  HARTFORD, CT. 06114|860-296-8588|CT|3ASDG5|2002|JEEP|GRAND CHER|BLK|550 ALBANY AV|7072016|1211|(41.7782302644549, -72.6857760870409)
324214|MODERN GARAGE|100A,AIRPORT RD,HARTFORD,CT,06114|860-296-9663|CT|AA68404|2005|LEXUS|RX330|BLU|BRANFORD ST & PALM ST|7072016|1930|(41.7982799645955, -72.7016180741316)
324221|WHITEY'S FRAME SHOP|305 WEST SERVICE RD. HARTFORD, CT 06120|860-246-6871|||2007|HYUNDAI|SONATA|BLU|CAPITOL AV & SISSON AV|7072016|2248|(41.7607416415819, -72.7065511993273)
324206|RENO'S AUTO BODY|525 FRANKLIN AV. HARTFORD, CT 06114|860-296-1518|CT|443ZUY|2006|HONDA|RIDGELINE|BLK|FAIRFIELD AV & LINNMOORE ST|7072016|1409|(41.7332737806108, -72.6923453698221)
324205|RENO'S AUTO BODY|525 FRANKLIN AV. HARTFORD, CT 06114|860-296-1518|CT|AA05862|2003|SUBARU|LEGACY|GRN|222 VINE ST|7072016|1337|(41.7865703689027, -72.68769345166)
324195|BENTON AUTO BODY|155 FRANKLIN AV. HARTFORD, CT 06114|860-246-7771|CT|AA84113|2001|AUDI|A4|SILVER|75 FENWICK ST|7072016|748|(41.7325828239349, -72.6761165097453)
324199|CORONA'S AUTO PARTS,INC.|608 WETHERSFIELD AV. HARTFORD CT. 06114|860-296-5382|CT|5774CZ|2006|FORD|E350|BLK|41 KENYON ST|7072016|905|(41.767838187621, -72.710394936304)
324209|A & N AUTO|1516,PARK ST,HARTFORD,CT,06106|860-233-7079|||1998|NISSAN|ALTIMA|GRAY|ALBANY AV & WOODLAND ST|7072016|1612|(41.782163456437, -72.6962309943676)
324211|CAPITOL TOWING|181-211 WALNUT ST. HARTFORD, CT. 06120|860-293-2442|CT|AD12172|2005|HYUNDAI|ELANTRA|WHITE|50 JENNINGS RD|7072016|1727|(41.7857070251056, -72.6524213894002)
324213|FRIENDLY AUTO BODY & TOWING|99 MEADOW ST.  HARTFORD, CT. 06114|860-296-8588|||1999|DODGE|DURANGO|BLACK|275 NEW BRITAIN AV|7072016|1757|(41.7426845901675, -72.6912808052356)
324218|A & N AUTO|1516,PARK ST,HARTFORD,CT,06106|860-233-7079|CT|6ANBP2|2001|ACURA|CL|TAN|EDWARDS ST & WALNUT ST|7072016|2130|(41.7731387048686, -72.6822975592899)
324217|WHITEY'S FRAME SHOP|305 WEST SERVICE RD. HARTFORD, CT 06120|860-246-6871|||2011|HYUNDAI|ELANTRA|RED|85 EDWARDS ST|7072016|2123|(41.7749612667146, -72.6816711176918)
324198|CORONA'S AUTO PARTS,INC.|608 WETHERSFIELD AV. HARTFORD CT. 06114|860-296-5382|||2001|MITSIBISHI|GALANT|GRN|74 HARBISON AV|7072016|838|(41.7519111456262, -72.697149586636)
324204|MODERN GARAGE|100A,AIRPORT RD,HARTFORD,CT,06114|860-296-9663|CT|0ARBA1|2005|LEXUS|ES330|BLK|108 IRVING ST|7072016|1335|(41.7795537931737, -72.6860962329339)
324191|||860-233-7079|CT|131ZME|2004|TOYOTA|SIENNA|VERY|97 VINE ST|7072016|526|(41.7823401247091, -72.6886121740637)
324203|METRO AUTOBODY & TOWING INC|722 WETHERSFIELD AV  HARTFORD CT 06114|860-947-3062|CT|915YDS|2004|SATURN|ION|BLK|217 CAPEN ST|7072016|1236|(41.7859995145593, -72.6828701654756)
324200|||860-296-5382|CT|163YGW|1997|HYUANDI|ELANTRA|RED|47 SUMNER ST|7072016|1152|(41.7709367529751, -72.6906831802672)
324207|WHITEY'S FRAME SHOP|305 WEST SERVICE RD. HARTFORD, CT 06120|860-246-6871|CT|953SKB|2014|TOYOTA|HIGHLANDER|GRY|FAIRFIELD AV & LINNMOORE ST|7072016|1414|(41.7332737806108, -72.6923453698221)
324212|CORONA'S AUTO PARTS,INC.|608 WETHERSFIELD AV. HARTFORD CT. 06114|860-296-5382|||1999|MERCURY|SABLE|GRAY|50 JENNINGS RD|7072016|1730|(41.7857070251056, -72.6524213894002)
324190|||860-233-7079|MA|4BB89|2016|HYUNDAI|ELANTRA|BLUE|95 CHESTNUT ST|7072016|418|(41.775047580114, -72.6799867670621)
324215|METRO AUTOBODY & TOWING INC|722 WETHERSFIELD AV  HARTFORD CT 06114|860-947-3062|CT|6ASDH9|2005|CHEVY|CLASSIC|GRY|BRANFORD ST & PALM ST|7072016|1932|(41.7982799645955, -72.7016180741316)
324216|RENO'S AUTO BODY|525 FRANKLIN AV. HARTFORD, CT 06114|860-296-1518|CT|0AJUR4|2004|HONDA|ACCORD|GRY|61 SAVITT WAY|7072016|2017|(41.7802067780383, -72.6692293864715)
324208|CROSS COUNTRY AUTO|585 WINDOSR ST. HARTFORD, CT 06120|860-296-2826|CT|1APRF9|2002|SUBARU|FORESTER|BLUE|261 TOWER AV|7072016|1416|(41.7983394830874, -72.6751564219092)
324254|||860-953-1675|CT|968ZSG|2008|FORD|ESCAPE|BLACK|1000 MAIN ST|7082016|325|(41.7690386430371, -72.6727834627171)
324242|INTERNATIONAL TOWING COMPANY|16,SOUTH ST,WEST HARTFORD,CT,99999|860-953-1675|CT|7ARRN6|2005|NISSAN|ALTIMA|BLACK|100 WESTON ST|7082016|254|(41.7881552066418, -72.6619766083899)
324234|||860-947-3062|MA|8JP480|2012|JEEP|COMPASS|RED|57 WEST SERVICE RD|7082016|231|(41.7850419702377, -72.6610007576829)
324253|||860-953-1675|CT|506ZTL|1996|HONDA|ACCORD|GREEN|57 WEST SERVICE RD|7082016|324|(41.7850419702377, -72.6610007576829)
324239|||860-947-3062|CT|3ABFF2|2010|HONDA|CIVIC|RED|57 WEST SERVICE RD|7082016|243|(41.7850419702377, -72.6610007576829)
324235|||860-947-3062|VT|AMN644|2004|DODGE|CARAVAN|RED|170 EARLE ST|7082016|234|(41.7924316958775, -72.6762766623267)
324232|||860-947-3062|MA|536VXG|2004|DODGE|NEON|WHITE|90 WESTON ST|7082016|223|(41.7872336264844, -72.663068523772)
324228|INTERNATIONAL TOWING COMPANY|16,SOUTH ST,WEST HARTFORD,CT,99999|860-953-1675|MA|395X92|2010|HONDA|CRV|BLUE|100 WESTON ST|7082016|217|(41.7881552066418, -72.6619766083899)
324243|INTERNATIONAL TOWING COMPANY|16,SOUTH ST,WEST HARTFORD,CT,99999|860-953-1675|MA|4MS271|2013|HONDA|CRV|BLUE|100 WESTON ST|7082016|257|(41.7881552066418, -72.6619766083899)
324229|INTERNATIONAL TOWING COMPANY|16,SOUTH ST,WEST HARTFORD,CT,99999|860-953-1675|NY|VF21243|2010|CHEVY|COLORADO|SILVER|100 WESTON ST|7082016|219|(41.7881552066418, -72.6619766083899)
324267|CROSS COUNTRY AUTO|585 WINDOSR ST. HARTFORD, CT 06120|860-296-2826|CT|382ZCE|2009|HONDA|ACCORD|BLUE|183 SIGOURNEY ST|7082016|1026|(41.7719362339767, -72.6934508121814)
324230|INTERNATIONAL TOWING COMPANY|16,SOUTH ST,WEST HARTFORD,CT,99999|860-953-1675|MA|2FW286|2005|DODGE|GRAND CARA|GRAY|100 WESTON ST|7082016|221|(41.7881552066418, -72.6619766083899)
324261|RENO'S AUTO BODY|525 FRANKLIN AV. HARTFORD, CT 06114|860-296-1518|||1998|NISSAN|ALTIMA|BLACK|198 BONNER ST|7082016|617|(41.7487766062061, -72.7028226535898)
324268|CENTRAL AUTO & TRANSPORT, LLC|195 MAXIM RD. HARTFORD, CT 06114|860-246-7616|RI|347359|2001|NISSAN|ALTIMA|TAN|1 SPRUCE ST|7082016|1030|(41.7697533649809, -72.6823213762408)
324266|CORONA'S AUTO PARTS,INC.|608 WETHERSFIELD AV. HARTFORD CT. 06114|860-296-5382|||2001|LINCOLN|NAVIGATOR|RED|30 HUGHES ST|7082016|1025|(41.7428790016076, -72.6956634579624)
324233|||860-947-3062|IL|MYB0YX3|2016|CADILLAC|SRX|WHITE|1429 PARK ST|7082016|229|(41.7573887074393, -72.7023130265846)
324248|||860-953-1675|CT|AC49915|2015|TOYOTA|TACOMA|RED|57 WEST SERVICE RD|7082016|314|(41.7850419702377, -72.6610007576829)
324249|||860-953-1675|CT|9AURE5|2008|FORD|ESCAPE|RED|16 OWEN ST|7082016|316|(41.7664040994588, -72.7046894768443)
324227|||860-296-8588|CT|DR171|2001|NISSAN|MAXIMA|TAN|924 WETHERSFIELD AV|7082016|210|(41.7307548318659, -72.6692962976304)
324224|FRIENDLY AUTO BODY & TOWING|99 MEADOW ST.  HARTFORD, CT. 06114|860-296-8588|CT|92037|2002|INFINITY|I35|WHITE|BELDEN ST & MAIN ST|7082016|150|(41.775401654872, -72.6767885722377)
324256|||860-953-1675|CT|6AHSG0|2007|HYUNDAI|TIBURON|BLUE|4 WESTON ST|7082016|329|(41.7836503783822, -72.662722685302)
324264|A & N AUTO|1516,PARK ST,HARTFORD,CT,06106|860-233-7079|NY|HAT5721|2016|CHEVY|SUBURBAN|BLK|45 SHULTAS PL|7082016|925|(41.7483095128191, -72.6758501356915)
324245|||860-953-1675|RI|380147|2001|HONDA|CIVIC|PURPLE|90 WESTON ST|7082016|301|(41.7872336264844, -72.663068523772)
324244|||860-953-1675|MA|5SL545|2005|TOYOTA|CAMRY|TAN|57 WEST SERVICE RD|7082016|259|(41.7850419702377, -72.6610007576829)
324236|||860-947-3062|NH|3886518|2012|LAND ROVER|LR2|BLACK|1429 PARK ST|7082016|235|(41.7573887074393, -72.7023130265846)
324225|||860-296-8588|MA|5SL545|2005|TOYOTA|CAMRY|TAN|57 WEST SERVICE RD|7082016|201|(41.7850419702377, -72.6610007576829)
324241|||860-947-3062|CT|AC21726|2014|VOLKSWAGON|PASSAT|WHITE|90 WESTON ST|7082016|248|(41.7872336264844, -72.663068523772)
324265|WHITEY'S FRAME SHOP|305 WEST SERVICE RD. HARTFORD, CT 06120|860-246-6871|CT|9971CO|2011|CHEVY|SILVERADO|WHITE|1212 MAIN ST|7082016|1020|(41.7707326377677, -72.6728600357089)
324269|CROSS COUNTRY AUTO|585 WINDOSR ST. HARTFORD, CT 06120|860-296-2826|NV|12D906|2016|JEEP|CHEROKEE|WHITE|299 WASHINGTON ST|7082016|1036|(41.752984954341, -72.6832188846478)
324238|||860-947-3062|CT|841PBT|2000|PLYMOUTH|NEON|RED|350 WETHERSFIELD AV|7082016|241|(41.7463063674774, -72.6729901809068)
324237|||860-947-3062|MA|6ZYH60|2000|HONDA|ACCORD|BLACK|90 WESTON ST|7082016|238|(41.7872336264844, -72.663068523772)
324251|||860-953-1675|CT|AD25429|2011|NISSAN|CUBE|GREY|903 ASYLUM AV|7082016|320|(41.770368159568, -72.6948161866843)
324250|||860-953-1675|CT|204XUA|1999|MAZDA|MIATA|WHITE|90 WESTON ST|7082016|318|(41.7872336264844, -72.663068523772)
324223|CORONA'S AUTO PARTS,INC.|608 WETHERSFIELD AV. HARTFORD CT. 06114|860-296-5382|CT|863ZKF|2016|HONDA|HRV|GRY|PROSPECT ST & SOUTH PROSPECT ST|7072016|2331|(41.7615080439277, -72.6731451614625)
324231|METRO AUTOBODY & TOWING INC|722 WETHERSFIELD AV  HARTFORD CT 06114|860-947-3062|CT|AC40633|2013|HONDA|ACCORD|GRAY|211 MATHER ST|7082016|224|(41.780471665117, -72.6856384888611)
324222|CAPITOL TOWING|181-211 WALNUT ST. HARTFORD, CT. 06120|860-293-2442|CT|346ZPW|2010|HONDA|CRV|WHI|PROSPECT ST & SOUTH PROSPECT ST|7072016|2329|(41.7615080439277, -72.6731451614625)
324252|||860-953-1675|CT|162YUH|2000|HONDA|ACCORD|BLUE|90 WESTON ST|7082016|322|(41.7872336264844, -72.663068523772)
324263|||860-246-6871|||1996|BUICK|PARK AVENU|TAN|900 GARDEN ST|7082016|720|(41.7964993720556, -72.6786815330958)
324240|||860-947-3062|CT|361YYX|2006|GMC|CANYON|RED|1429 PARK ST|7082016|245|(41.7573887074393, -72.7023130265846)
324226|||860-296-8588|MA|581YNS|2013|JEEP|WRANGLER|WHITE|90 WESTON ST|7082016|207|(41.7872336264844, -72.663068523772)
324259|MODERN GARAGE|100A,AIRPORT RD,HARTFORD,CT,06114|860-296-9663|MS|QTF997|2000|MAZDA|PROTEGE|BLACK|53 DEAN ST|7082016|430|(41.7507256951949, -72.6769269819241)
324260|||860-296-9663|CT|1AXBJ4|1995|PONTIAC|GRAND PRIX|WHITE|607 BLUE HILLS AV|7082016|441|(41.8033212503282, -72.6954362113471)
324262|WHITEY'S FRAME SHOP|305 WEST SERVICE RD. HARTFORD, CT 06120|860-246-6871|TN|X4143A|2001|FORD|EXPEDITION|TAN|ASYLUM AV & WOODLAND ST|7082016|702|(41.7723841866431, -72.7006705414157)
324246|||860-953-1675|CT|472XGV|2002|LEXUS|300|SILVER|90 WESTON ST|7082016|304|(41.7872336264844, -72.663068523772)
324273|FRIENDLY AUTO BODY & TOWING|99 MEADOW ST.  HARTFORD, CT. 06114|860-296-8588|CT|AA10736|2003|HYUNDAI|SANTA FE|BLUE|NATICK ST & NEW BRITAIN AV|7082016|1206|(41.7331080471782, -72.7069056867837)
324272|CORONA'S AUTO PARTS,INC.|608 WETHERSFIELD AV. HARTFORD CT. 06114|860-296-5382|CT|AA88558|2005|VW|BEETLE|WHITE|NATICK ST & NEW BRITAIN AV|7082016|1130|(41.7331080471782, -72.7069056867837)
324271|CAPITOL TOWING|181-211 WALNUT ST. HARTFORD, CT. 06120|860-293-2442|CT|AD53585|2013|HYUNDAI|SONATA|BLK|139 NELSON ST|7082016|1126|(41.7880289265257, -72.6799993709742)
324270|BENTON AUTO BODY|155 FRANKLIN AV. HARTFORD, CT 06114|860-246-7771|CT|AC83955|2000|HONDA|ACCORD|RED|139 NELSON ST|7082016|1123|(41.7880289265257, -72.6799993709742)
324274|CROSS COUNTRY AUTO|585 WINDOSR ST. HARTFORD, CT 06120|860-296-2826|CT|AD59425|1997|HONDA|CIVIC|BLUE|381 GARDEN ST|7082016|1259|(41.7795394854894, -72.6852104326354)
324275|METRO AUTOBODY & TOWING INC|722 WETHERSFIELD AV  HARTFORD CT 06114|860-947-3062|||2002|SATURN|SL1|GREEN|FAIRFIELD AV & FREEMAN ST|7082016|1328|(41.7322710627319, -72.6920949925404)
324276|CROSS COUNTRY AUTO|585 WINDOSR ST. HARTFORD, CT 06120|860-296-2826|CT|AF17674|2016|DODGE|GRAND CARA|GRAY|38 PUTNAM ST|7082016|1424|(41.757236911733, -72.6904466447875)
324277|MODERN GARAGE|100A,AIRPORT RD,HARTFORD,CT,06114|860-296-9663|||2007|CHRYSLER|300|BLK|40 VINE ST|7082016|1654|(41.7804429788912, -72.6881597396728)
324279|WHITEY'S FRAME SHOP|305 WEST SERVICE RD. HARTFORD, CT 06120|860-246-6871|TX|DMW0970|1998|FORD|LL|GREEN|10 ANNAWAN ST|7082016|1903|(41.7504173914223, -72.6744051095461)
324282|CAPITOL TOWING|181-211 WALNUT ST. HARTFORD, CT. 06120|860-293-2442|CT|496TEY|2004|ACURA|MDX TOURIN|BLACK|CONE ST & WHITNEY ST|7082016|2040|(41.7690056670285, -72.7117190179261)
324288|CORONA'S AUTO PARTS,INC.|608 WETHERSFIELD AV. HARTFORD CT. 06114|860-296-5382|CT|689YPT|2002|NISS|MAXIMA|GRY|ALBANY AV & VINE ST|7082016|2344|(41.7790635078954, -72.6887630615747)
324290|METRO AUTOBODY & TOWING INC|722 WETHERSFIELD AV  HARTFORD CT 06114|860-947-3062|CT|AD31236|2002|HONDA|ACCORD|BLK|36 ARNOLD ST|7092016|27|(41.7474335889979, -72.6957176425712)
324289|FRIENDLY AUTO BODY & TOWING|99 MEADOW ST.  HARTFORD, CT. 06114|860-296-8588|CT|AD17961|2015|CHRYS|300|BLK|47 SUMNER ST|7092016|18|(41.7709367529751, -72.6906831802672)
324294|||860-953-1675|CT|AB52030|2008|LINCOLN|MKX|BLACK|34 FOREST ST|7092016|337|(41.7642018307172, -72.7001272136022)
324292|INTERNATIONAL TOWING COMPANY|16,SOUTH ST,WEST HARTFORD,CT,99999|860-953-1675|GA|DIZ549|2014|CHEVROLET|SONIC|RED|100 WESTON ST|7092016|327|(41.7881552066418, -72.6619766083899)
324296|INTERNATIONAL TOWING COMPANY|16,SOUTH ST,WEST HARTFORD,CT,99999|860-953-1675|CT|459ZXT|2003|FORD|ESCAPE|BLACK|100 WESTON ST|7092016|347|(41.7881552066418, -72.6619766083899)
324293|||860-953-1675|CT|0ARGM5|1996|TOYOTA|TERCEL|GREEN|924 WETHERSFIELD AV|7092016|334|(41.7307548318659, -72.6692962976304)
324297|WHITEY'S FRAME SHOP|305 WEST SERVICE RD. HARTFORD, CT 06120|860-246-6871|CT|2ATXJ3|2000|NISS|MAX|BLK|231 ASHLEY ST|7092016|406|(41.7755722752006, -72.6974479183244)
324295|RENO'S AUTO BODY|525 FRANKLIN AV. HARTFORD, CT 06114|860-296-1518|||2006|DODGE|GRAND CARA|RED|150 EARLE ST|7092016|347|(41.7922523668241, -72.675690177995)
324318|||860-246-6871|FL|GEJE29|2016|AUDI|A4|SILVER|80 WESTON ST|7092016|2233|(41.7859514657497, -72.6634453620485)
324316|||860-246-6871|CT|9ARHW4|2003|DODGE|CARAVAN|BLUE|111 SHERBROOKE AV|7092016|2136|(41.7399058638746, -72.699094202128)
324319|||860-246-6871|CT|2645CG|2000|FORD|F150|GRAY|65 WESTON ST|7092016|2235|(41.7843808701188, -72.6651853534604)
324315|||860-246-6871|CT|C078284|2003|TOYOTA|TUNDRA|GRAY|111 SHERBROOKE AV|7092016|2134|(41.7399058638746, -72.699094202128)
324317|||860-246-6871|CT|8ARGT4|2002|TOYOTA|HIGHLANDER|WHITE|80 WESTON ST|7092016|2230|(41.7859514657497, -72.6634453620485)
324325|INTERNATIONAL TOWING COMPANY|16,SOUTH ST,WEST HARTFORD,CT,99999|860-953-1675|RI|VZ917|2005|VOLVO|XC90|SILVER|100 WESTON ST|7092016|2338|(41.7881552066418, -72.6619766083899)
324278|RENO'S AUTO BODY|525 FRANKLIN AV. HARTFORD, CT 06114|860-296-1518|||2003|NISSAN|MAXIMA|WHITE|19 WARREN ST|7082016|1752|(41.784831685355, -72.6719763939057)
324280|A & N AUTO|1516,PARK ST,HARTFORD,CT,06106|860-233-7079|CT|7ARLL8|2005|NISSAN|ALTIMA|TAN|6 ADISON ST|7082016|1958|(41.7968163052542, -72.6642127188866)
324281|BENTON AUTO BODY|155 FRANKLIN AV. HARTFORD, CT 06114|860-246-7771|CT|AD31159|2007|HONDA|ACCORD|BLACK|303 WESTLAND ST|7082016|2012|(41.7921119417124, -72.6856516662862)
324286|||860-296-2042|CT|6ARGT1|2000|HYUNDAI|SONATA|SILVER|165 SHERBROOKE AV|7082016|2123|(41.7407098569377, -72.7018759298477)
324283|||860-293-2442|MA|6HHA20|2002|FORD|F150|WHITE|90 WESTON ST|7082016|2110|(41.7872336264844, -72.663068523772)
324285|MEDINA AUTO BODY|100 AIRPORT RD. HARTFORD, CT 06114|860-296-2042|MA|5WTD90|2000|TOYOTA|CAMRY|GRAY|90 WESTON ST|7082016|2121|(41.7872336264844, -72.663068523772)
324284|||860-293-2442|NH|3739538|2015|HONDA|PILOT|BLACK|90 WESTON ST|7082016|2119|(41.7872336264844, -72.663068523772)
324291|MODERN GARAGE|100A,AIRPORT RD,HARTFORD,CT,06114|860-296-9663|||2001|DODGE|STRATUS|BLUE|261 GEORGE ST|7092016|212|(41.7299783872216, -72.6784020665721)
324306|MODERN GARAGE|100A,AIRPORT RD,HARTFORD,CT,06114|860-296-9663|NH|3986043|2016|TOYOTA|PRIUS|BLACK|GRANT ST & NEW BRITAIN AV|7092016|1158|(41.731851726614, -72.7130489726574)
324305|METRO AUTOBODY & TOWING INC|722 WETHERSFIELD AV  HARTFORD CT 06114|860-947-3062|CT|906UZX|1997|CHEVY|LUMINA|BLUE|GRANT ST & NEW BRITAIN AV|7092016|1156|(41.731851726614, -72.7130489726574)
324308|WHITEY'S FRAME SHOP|305 WEST SERVICE RD. HARTFORD, CT 06120|860-246-6871|VA|VMS9128|2016|HYUNDAI|SONATA|GRY|20 NEWFIELD AV|7092016|1714|(41.7327205484793, -72.7128015036037)
324314|||860-246-6871|CT|1ATGJ1|2015|HYUNDAI|ELANTRA|GRAY|1000 MAIN ST|7092016|1929|(41.7690386430371, -72.6727834627171)
324324|INTERNATIONAL TOWING COMPANY|16,SOUTH ST,WEST HARTFORD,CT,99999|860-953-1675|CT|283YRM|2003|SUBARU|LEGACY|GREEN|100 WESTON ST|7092016|2333|(41.7881552066418, -72.6619766083899)
324320|||860-246-6871|CT|210YKH|2009|SUBARU|OUTBACK|TAN|65 WESTON ST|7092016|2236|(41.7843808701188, -72.6651853534604)
324322|WHITEY'S FRAME SHOP|305 WEST SERVICE RD. HARTFORD, CT 06120|860-246-6871|||2005|HONDA|ACCORD|GRY|500 ALBANY AV|7092016|2318|(41.7778872500873, -72.6849769363319)
324321|||860-246-6871|FL|004QRJ|2004|MAZDA|RX8|GRAY|152 COLLINS ST|7092016|2238|(41.7729238051131, -72.6892714384581)
324323|A & N AUTO|1516,PARK ST,HARTFORD,CT,06106|860-233-7079|CT|AC87395|2002|ACURA|RL|TAN|500 ALBANY AV|7092016|2327|(41.7778872500873, -72.6849769363319)
324333|||860-953-1675|VT|GKF477|2013|CHEVROLET|IMPALA|BLACK|90 WESTON ST|7102016|18|(41.7872336264844, -72.663068523772)
324327|D & L TOWING|181 PANE RD. NEWINGTON CT. 06111|860-677-7771|CT|2ATKR3|2003|CHEVROLET|IMPALA|BLACK|555 ASYLUM ST|7092016|2347|(41.7676399626608, -72.6831981582053)
324334|||860-953-1675|CT|85CR32|2005|DODGE|DAKOTA|BLACK|90 WESTON ST|7102016|19|(41.7872336264844, -72.663068523772)
324332|||860-953-1675|CT|6ATFN0|2002|FORD|EXPLORER|BLUE|90 WESTON ST|7102016|15|(41.7872336264844, -72.663068523772)
324330|||860-953-1675|CT|995ZUM|2000|TOYOTA|CAMRY|GRAY|90 WESTON ST|7102016|10|(41.7872336264844, -72.663068523772)
324338|||860-953-1675|VA|WRC2799|2006|CHRYSLER|SEBRING|SILVER|90 WESTON ST|7102016|29|(41.7872336264844, -72.663068523772)
324335|||860-953-1675|CT|AC77484|2005|SATURN|ION|TAN|90 WESTON ST|7102016|22|(41.7872336264844, -72.663068523772)
324336|||860-953-1675|NY|ALE7573|2009|SUBARU|LEGACY|WHITE|90 WESTON ST|7102016|25|(41.7872336264844, -72.663068523772)
324331|||860-953-1675|CT|232XVO|2010|LEXUS|RX350|BLUE|90 WESTON ST|7102016|12|(41.7872336264844, -72.663068523772)
324337|||860-953-1675|CT|749HVR|2009|NISSAN|ROGUE|GRAY|40 AIRPORT RD|7102016|27|(41.7382211955272, -72.6690333306991)
324328|INTERNATIONAL TOWING COMPANY|16,SOUTH ST,WEST HARTFORD,CT,99999|860-953-1675|CT|AC94967|2015|JEEP|COMPASS|GRAY|100 WESTON ST|7092016|2350|(41.7881552066418, -72.6619766083899)
324329|||860-953-1675|NY|GZK5718|2014|CHEVROLET|CRUIZE|WHITE|90 WESTON ST|7102016|7|(41.7872336264844, -72.663068523772)
324326|INTERNATIONAL TOWING COMPANY|16,SOUTH ST,WEST HARTFORD,CT,99999|860-953-1675|NY|GEV5456|1997|MERCEDES|C280|GRAY|100 WESTON ST|7092016|2341|(41.7881552066418, -72.6619766083899)
324339|BENTON AUTO BODY|155 FRANKLIN AV. HARTFORD, CT 06114|860-246-7771|CT|592HFD|2011|FORD|CROWN VIC|WHI/BLU|40 CHADWICK AV|7102016|117|(41.7582849448475, -72.70821220037)
324344|FRIENDLY AUTO BODY & TOWING|99 MEADOW ST.  HARTFORD, CT. 06114|860-296-8588|CT|9AAEB5|2010|CHEVY|IMPALA|SILVER|ADELAIDE ST & CAMPFIELD AV|7102016|429|(41.7410377542944, -72.6825761505491)
